row_id,season,year_start,region,crop,area_000ha,production_kt,yield_t_ha,split,expected_yield_t_ha,yield_shortfall,low_yield_shortfall_threshold,low_yield_risk,forecast_window,window_start_month,window_end_month,window_order,n_weather_days,lat,lon,rain_sum,rain_mean,rain_days,dry_days,max_3day_rain,max_7day_rain,max_consecutive_dry_days,heavy_rain_days_10,heavy_rain_days_25,tmax_mean,tmax_max,tmin_mean,tmin_min,heat_days_25,heat_days_30,heat_days_35,heat_degree_days_30,frost_days_0,cold_days_5,radiation_sum,radiation_mean,evap_sum,evap_mean,vp_mean,vp_min,vp_max,hot_dry_days_30_rain_lt_1,high_evap_dry_days,heat_and_low_rain_days,soil_lat,soil_lon,soil_awc_topsoil_0_30,soil_awc_subsoil_30_100,soil_bulk_density_topsoil_0_30,soil_bulk_density_subsoil_30_100,soil_clay_topsoil_0_30,soil_clay_subsoil_30_100,soil_sand_topsoil_0_30,soil_sand_subsoil_30_100,soil_silt_topsoil_0_30,soil_silt_subsoil_30_100,soil_soc_topsoil_0_30,soil_soc_subsoil_30_100,soil_total_n_topsoil_0_30,soil_total_n_subsoil_30_100,soil_total_p_topsoil_0_30,soil_total_p_subsoil_30_100,soil_phc_topsoil_0_30,soil_phc_subsoil_30_100,soil_ecec_topsoil_0_30,soil_ecec_subsoil_30_100,soil_depth_of_soil,soil_depth_of_regolith,panel_key
1,1989-90,1989,New South Wales,Barley,412.9,655.6,1.587793654637927,train,1.716940676004577,0.1291470213666499,0.3361143523082599,0,May-Jun,5,6,1,61,-34.5,147.5,169.8,2.783606557377049,20,41,41.5,45.2,10,4,3,15.472131147540985,21.3,6.673770491803278,-1.4,0,0,0,0.0,4,24,498.4,8.17049180327869,74.30000000000001,1.218032786885246,11.149180327868851,5.6,17.9,0,0,0,-34.5,146.5,12.13834015528361,12.127986907958984,1.4478452404340107,1.486698031425476,20.828147252400715,30.82151848929269,61.29374504089356,49.909806387765066,8.273976802825928,7.658827304840088,1.760719855626424,0.456215603010995,0.1038892058034737,0.0406921995537621,0.025356691951553,0.0217320692858525,5.445728619893392,5.901124886104038,7.9211319287618,7.969489574432373,0.6959657073020935,4.652921199798584,New South Wales | Barley | 1989 | May-Jun
4753,2021-22,2021,South Australia,Oats,79.111,145.667,1.841298934408616,test,1.2778801302384846,-0.5634188041701313,0.23121848822063432,0,May-Aug,5,8,3,123,-34.30000000000001,138.59999999999994,192.89999999999995,1.5682926829268289,35,88,23.9,32.900000000000006,13,6,0,16.694308943089432,28.8,6.635772357723576,0.5,2,0,0,0.0,0,38,1279.3,10.40081300813008,301.1,2.447967479674797,10.790243902439023,5.9,15.2,0,6,0,-34.5,138.5,13.63115660349528,13.187255450657435,1.364456832408905,1.430233665875026,29.603950182596844,37.34566334315709,61.24512545267741,49.69518225533621,7.382582028706868,7.334365095411028,0.9035380880037944,0.3032716257231576,0.0772003072003523,0.0374728249652044,0.0316552435979246,0.0252950462911809,7.630554993947347,8.265178271702357,15.81173610687256,17.240935734340123,0.8727959394454956,81.20674896240234,South Australia | Oats | 2021 | May-Aug
4754,2021-22,2021,South Australia,Oats,79.111,145.667,1.841298934408616,test,1.2778801302384846,-0.5634188041701313,0.23121848822063432,0,May-Sep,5,9,4,153,-34.30000000000001,138.59999999999997,215.2,1.4065359477124184,45,108,23.9,32.900000000000006,13,6,0,17.290849673202615,29.9,6.609150326797385,0.5,6,0,0,0.0,0,52,1757.9,11.48954248366013,426.6,2.788235294117648,10.764705882352942,5.9,15.2,0,15,0,-34.5,138.5,13.63115660349528,13.187255450657435,1.364456832408905,1.430233665875026,29.603950182596844,37.34566334315709,61.24512545267741,49.69518225533621,7.382582028706868,7.334365095411028,0.9035380880037944,0.3032716257231576,0.0772003072003523,0.0374728249652044,0.0316552435979246,0.0252950462911809,7.630554993947347,8.265178271702357,15.81173610687256,17.240935734340123,0.8727959394454956,81.20674896240234,South Australia | Oats | 2021 | May-Sep
4755,2021-22,2021,South Australia,Oats,79.111,145.667,1.841298934408616,test,1.2778801302384846,-0.5634188041701313,0.23121848822063432,0,May-Oct,5,10,5,184,-34.300000000000004,138.59999999999997,252.3,1.371195652173913,54,130,23.9,32.900000000000006,13,6,0,18.082608695652173,30.5,6.844565217391305,0.5,14,2,0,0.6999999999999993,0,58,2390.0,12.98913043478261,594.7,3.2320652173913045,10.72554347826087,4.5,15.6,1,30,1,-34.5,138.5,13.63115660349528,13.187255450657435,1.364456832408905,1.430233665875026,29.603950182596844,37.34566334315709,61.24512545267741,49.69518225533621,7.382582028706868,7.334365095411028,0.9035380880037944,0.3032716257231576,0.0772003072003523,0.0374728249652044,0.0316552435979246,0.0252950462911809,7.630554993947347,8.265178271702357,15.81173610687256,17.240935734340123,0.8727959394454956,81.20674896240234,South Australia | Oats | 2021 | May-Oct
4756,2021-22,2021,South Australia,Wheat,2008.064,4750.113,2.3655187284867414,test,1.7269554293496343,-0.6385632991371071,0.3639273368215884,0,May-Jun,5,6,1,61,-34.300000000000004,138.60000000000002,93.3,1.5295081967213116,13,48,23.9,24.1,13,4,0,17.852459016393446,28.8,7.488524590163935,1.8,2,0,0,0.0,0,12,570.3999999999999,9.350819672131143,143.4,2.350819672131148,10.934426229508198,5.9,15.2,0,2,0,-34.5,138.5,13.63115660349528,13.187255450657435,1.364456832408905,1.430233665875026,29.603950182596844,37.34566334315709,61.24512545267741,49.69518225533621,7.382582028706868,7.334365095411028,0.9035380880037944,0.3032716257231576,0.0772003072003523,0.0374728249652044,0.0316552435979246,0.0252950462911809,7.630554993947347,8.265178271702357,15.81173610687256,17.240935734340123,0.8727959394454956,81.20674896240234,South Australia | Wheat | 2021 | May-Jun
4757,2021-22,2021,South Australia,Wheat,2008.064,4750.113,2.3655187284867414,test,1.7269554293496343,-0.6385632991371071,0.3639273368215884,0,May-Jul,5,7,2,92,-34.30000000000001,138.6,162.10000000000002,1.7619565217391306,28,64,23.9,32.900000000000006,13,5,0,16.8195652173913,28.8,6.933695652173914,0.5,2,0,0,0.0,0,26,868.4999999999999,9.440217391304346,208.0,2.260869565217391,10.75108695652174,5.9,15.2,0,2,0,-34.5,138.5,13.63115660349528,13.187255450657435,1.364456832408905,1.430233665875026,29.603950182596844,37.34566334315709,61.24512545267741,49.69518225533621,7.382582028706868,7.334365095411028,0.9035380880037944,0.3032716257231576,0.0772003072003523,0.0374728249652044,0.0316552435979246,0.0252950462911809,7.630554993947347,8.265178271702357,15.81173610687256,17.240935734340123,0.8727959394454956,81.20674896240234,South Australia | Wheat | 2021 | May-Jul
4758,2021-22,2021,South Australia,Wheat,2008.064,4750.113,2.3655187284867414,test,1.7269554293496343,-0.6385632991371071,0.3639273368215884,0,May-Aug,5,8,3,123,-34.30000000000001,138.59999999999994,192.89999999999995,1.5682926829268289,35,88,23.9,32.900000000000006,13,6,0,16.694308943089432,28.8,6.635772357723576,0.5,2,0,0,0.0,0,38,1279.3,10.40081300813008,301.1,2.447967479674797,10.790243902439023,5.9,15.2,0,6,0,-34.5,138.5,13.63115660349528,13.187255450657435,1.364456832408905,1.430233665875026,29.603950182596844,37.34566334315709,61.24512545267741,49.69518225533621,7.382582028706868,7.334365095411028,0.9035380880037944,0.3032716257231576,0.0772003072003523,0.0374728249652044,0.0316552435979246,0.0252950462911809,7.630554993947347,8.265178271702357,15.81173610687256,17.240935734340123,0.8727959394454956,81.20674896240234,South Australia | Wheat | 2021 | May-Aug
4759,2021-22,2021,South Australia,Wheat,2008.064,4750.113,2.3655187284867414,test,1.7269554293496343,-0.6385632991371071,0.3639273368215884,0,May-Sep,5,9,4,153,-34.30000000000001,138.59999999999997,215.2,1.4065359477124184,45,108,23.9,32.900000000000006,13,6,0,17.290849673202615,29.9,6.609150326797385,0.5,6,0,0,0.0,0,52,1757.9,11.48954248366013,426.6,2.788235294117648,10.764705882352942,5.9,15.2,0,15,0,-34.5,138.5,13.63115660349528,13.187255450657435,1.364456832408905,1.430233665875026,29.603950182596844,37.34566334315709,61.24512545267741,49.69518225533621,7.382582028706868,7.334365095411028,0.9035380880037944,0.3032716257231576,0.0772003072003523,0.0374728249652044,0.0316552435979246,0.0252950462911809,7.630554993947347,8.265178271702357,15.81173610687256,17.240935734340123,0.8727959394454956,81.20674896240234,South Australia | Wheat | 2021 | May-Sep
4760,2021-22,2021,South Australia,Wheat,2008.064,4750.113,2.3655187284867414,test,1.7269554293496343,-0.6385632991371071,0.3639273368215884,0,May-Oct,5,10,5,184,-34.300000000000004,138.59999999999997,252.3,1.371195652173913,54,130,23.9,32.900000000000006,13,6,0,18.082608695652173,30.5,6.844565217391305,0.5,14,2,0,0.6999999999999993,0,58,2390.0,12.98913043478261,594.7,3.2320652173913045,10.72554347826087,4.5,15.6,1,30,1,-34.5,138.5,13.63115660349528,13.187255450657435,1.364456832408905,1.430233665875026,29.603950182596844,37.34566334315709,61.24512545267741,49.69518225533621,7.382582028706868,7.334365095411028,0.9035380880037944,0.3032716257231576,0.0772003072003523,0.0374728249652044,0.0316552435979246,0.0252950462911809,7.630554993947347,8.265178271702357,15.81173610687256,17.240935734340123,0.8727959394454956,81.20674896240234,South Australia | Wheat | 2021 | May-Oct
4761,2021-22,2021,Tasmania,Barley,4.297,23.951,5.573888759599721,test,3.602780747955592,-1.9711080116441293,0.3361143523082599,0,May-Jun,5,6,1,61,-41.5,147.20000000000007,99.5,1.6311475409836065,16,45,25.0,25.5,11,1,0,14.503278688524588,21.8,4.367213114754098,-2.5,0,0,0,0.0,7,36,394.80000000000007,6.472131147540985,82.10000000000001,1.3459016393442624,9.844262295081965,6.1,15.0,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Barley | 2021 | May-Jun
4762,2021-22,2021,Tasmania,Barley,4.297,23.951,5.573888759599721,test,3.602780747955592,-1.9711080116441293,0.3361143523082599,0,May-Jul,5,7,2,92,-41.5,147.20000000000005,191.5,2.0815217391304346,31,61,33.400000000000006,40.2,11,3,0,13.817391304347824,21.8,4.0076086956521735,-2.5,0,0,0,0.0,14,57,596.6000000000001,6.484782608695654,119.0,1.2934782608695654,9.620652173913044,5.6,15.0,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Barley | 2021 | May-Jul
4763,2021-22,2021,Tasmania,Barley,4.297,23.951,5.573888759599721,test,3.602780747955592,-1.9711080116441293,0.3361143523082599,0,May-Aug,5,8,3,123,-41.5,147.20000000000002,264.8,2.1528455284552845,44,79,33.400000000000006,41.7,11,6,0,13.746341463414636,21.8,4.095934959349593,-2.5,0,0,0,0.0,17,76,864.4,7.027642276422764,172.9,1.4056910569105692,9.540650406504064,5.6,15.0,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Barley | 2021 | May-Aug
4764,2021-22,2021,Tasmania,Barley,4.297,23.951,5.573888759599721,test,3.602780747955592,-1.9711080116441293,0.3361143523082599,0,May-Sep,5,9,4,153,-41.5,147.20000000000005,300.9,1.9666666666666663,52,101,33.400000000000006,41.7,11,6,0,14.099346405228758,22.8,4.243790849673203,-2.5,0,0,0,0.0,19,91,1265.0,8.267973856209151,257.5,1.6830065359477124,9.497385620915033,5.6,15.0,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Barley | 2021 | May-Sep
4765,2021-22,2021,Tasmania,Barley,4.297,23.951,5.573888759599721,test,3.602780747955592,-1.9711080116441293,0.3361143523082599,0,May-Oct,5,10,5,184,-41.5,147.20000000000002,415.2000000000001,2.256521739130435,64,120,39.3,63.0,11,11,1,14.622282608695652,23.7,4.764673913043478,-2.5,0,0,0,0.0,19,98,1782.1,9.685326086956522,368.1,2.000543478260869,9.685326086956522,5.6,15.4,0,1,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Barley | 2021 | May-Oct
4766,2021-22,2021,Tasmania,Canola,3.601,9.799,2.721188558733685,test,1.8757175855786485,-0.8454709731550363,0.23538168855564479,0,May-Jun,5,6,1,61,-41.5,147.20000000000007,99.5,1.6311475409836065,16,45,25.0,25.5,11,1,0,14.503278688524588,21.8,4.367213114754098,-2.5,0,0,0,0.0,7,36,394.80000000000007,6.472131147540985,82.10000000000001,1.3459016393442624,9.844262295081965,6.1,15.0,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Canola | 2021 | May-Jun
4767,2021-22,2021,Tasmania,Canola,3.601,9.799,2.721188558733685,test,1.8757175855786485,-0.8454709731550363,0.23538168855564479,0,May-Jul,5,7,2,92,-41.5,147.20000000000005,191.5,2.0815217391304346,31,61,33.400000000000006,40.2,11,3,0,13.817391304347824,21.8,4.0076086956521735,-2.5,0,0,0,0.0,14,57,596.6000000000001,6.484782608695654,119.0,1.2934782608695654,9.620652173913044,5.6,15.0,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Canola | 2021 | May-Jul
4768,2021-22,2021,Tasmania,Canola,3.601,9.799,2.721188558733685,test,1.8757175855786485,-0.8454709731550363,0.23538168855564479,0,May-Aug,5,8,3,123,-41.5,147.20000000000002,264.8,2.1528455284552845,44,79,33.400000000000006,41.7,11,6,0,13.746341463414636,21.8,4.095934959349593,-2.5,0,0,0,0.0,17,76,864.4,7.027642276422764,172.9,1.4056910569105692,9.540650406504064,5.6,15.0,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Canola | 2021 | May-Aug
4769,2021-22,2021,Tasmania,Canola,3.601,9.799,2.721188558733685,test,1.8757175855786485,-0.8454709731550363,0.23538168855564479,0,May-Sep,5,9,4,153,-41.5,147.20000000000005,300.9,1.9666666666666663,52,101,33.400000000000006,41.7,11,6,0,14.099346405228758,22.8,4.243790849673203,-2.5,0,0,0,0.0,19,91,1265.0,8.267973856209151,257.5,1.6830065359477124,9.497385620915033,5.6,15.0,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Canola | 2021 | May-Sep
4770,2021-22,2021,Tasmania,Canola,3.601,9.799,2.721188558733685,test,1.8757175855786485,-0.8454709731550363,0.23538168855564479,0,May-Oct,5,10,5,184,-41.5,147.20000000000002,415.2000000000001,2.256521739130435,64,120,39.3,63.0,11,11,1,14.622282608695652,23.7,4.764673913043478,-2.5,0,0,0,0.0,19,98,1782.1,9.685326086956522,368.1,2.000543478260869,9.685326086956522,5.6,15.4,0,1,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Canola | 2021 | May-Oct
4771,2021-22,2021,Tasmania,Oats,1.948,6.577,3.3762833675564683,test,1.9161689152295898,-1.4601144523268785,0.23121848822063432,0,May-Jun,5,6,1,61,-41.5,147.20000000000007,99.5,1.6311475409836065,16,45,25.0,25.5,11,1,0,14.503278688524588,21.8,4.367213114754098,-2.5,0,0,0,0.0,7,36,394.80000000000007,6.472131147540985,82.10000000000001,1.3459016393442624,9.844262295081965,6.1,15.0,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Oats | 2021 | May-Jun
4772,2021-22,2021,Tasmania,Oats,1.948,6.577,3.3762833675564683,test,1.9161689152295898,-1.4601144523268785,0.23121848822063432,0,May-Jul,5,7,2,92,-41.5,147.20000000000005,191.5,2.0815217391304346,31,61,33.400000000000006,40.2,11,3,0,13.817391304347824,21.8,4.0076086956521735,-2.5,0,0,0,0.0,14,57,596.6000000000001,6.484782608695654,119.0,1.2934782608695654,9.620652173913044,5.6,15.0,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Oats | 2021 | May-Jul
4773,2021-22,2021,Tasmania,Oats,1.948,6.577,3.3762833675564683,test,1.9161689152295898,-1.4601144523268785,0.23121848822063432,0,May-Aug,5,8,3,123,-41.5,147.20000000000002,264.8,2.1528455284552845,44,79,33.400000000000006,41.7,11,6,0,13.746341463414636,21.8,4.095934959349593,-2.5,0,0,0,0.0,17,76,864.4,7.027642276422764,172.9,1.4056910569105692,9.540650406504064,5.6,15.0,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Oats | 2021 | May-Aug
4774,2021-22,2021,Tasmania,Oats,1.948,6.577,3.3762833675564683,test,1.9161689152295898,-1.4601144523268785,0.23121848822063432,0,May-Sep,5,9,4,153,-41.5,147.20000000000005,300.9,1.9666666666666663,52,101,33.400000000000006,41.7,11,6,0,14.099346405228758,22.8,4.243790849673203,-2.5,0,0,0,0.0,19,91,1265.0,8.267973856209151,257.5,1.6830065359477124,9.497385620915033,5.6,15.0,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Oats | 2021 | May-Sep
4775,2021-22,2021,Tasmania,Oats,1.948,6.577,3.3762833675564683,test,1.9161689152295898,-1.4601144523268785,0.23121848822063432,0,May-Oct,5,10,5,184,-41.5,147.20000000000002,415.2000000000001,2.256521739130435,64,120,39.3,63.0,11,11,1,14.622282608695652,23.7,4.764673913043478,-2.5,0,0,0,0.0,19,98,1782.1,9.685326086956522,368.1,2.000543478260869,9.685326086956522,5.6,15.4,0,1,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Oats | 2021 | May-Oct
4776,2021-22,2021,Tasmania,Wheat,9.303,69.983,7.522627109534558,test,4.649839666135804,-2.872787443398754,0.3639273368215884,0,May-Jun,5,6,1,61,-41.5,147.20000000000007,99.5,1.6311475409836065,16,45,25.0,25.5,11,1,0,14.503278688524588,21.8,4.367213114754098,-2.5,0,0,0,0.0,7,36,394.80000000000007,6.472131147540985,82.10000000000001,1.3459016393442624,9.844262295081965,6.1,15.0,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Wheat | 2021 | May-Jun
4777,2021-22,2021,Tasmania,Wheat,9.303,69.983,7.522627109534558,test,4.649839666135804,-2.872787443398754,0.3639273368215884,0,May-Jul,5,7,2,92,-41.5,147.20000000000005,191.5,2.0815217391304346,31,61,33.400000000000006,40.2,11,3,0,13.817391304347824,21.8,4.0076086956521735,-2.5,0,0,0,0.0,14,57,596.6000000000001,6.484782608695654,119.0,1.2934782608695654,9.620652173913044,5.6,15.0,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Wheat | 2021 | May-Jul
4778,2021-22,2021,Tasmania,Wheat,9.303,69.983,7.522627109534558,test,4.649839666135804,-2.872787443398754,0.3639273368215884,0,May-Aug,5,8,3,123,-41.5,147.20000000000002,264.8,2.1528455284552845,44,79,33.400000000000006,41.7,11,6,0,13.746341463414636,21.8,4.095934959349593,-2.5,0,0,0,0.0,17,76,864.4,7.027642276422764,172.9,1.4056910569105692,9.540650406504064,5.6,15.0,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Wheat | 2021 | May-Aug
4779,2021-22,2021,Tasmania,Wheat,9.303,69.983,7.522627109534558,test,4.649839666135804,-2.872787443398754,0.3639273368215884,0,May-Sep,5,9,4,153,-41.5,147.20000000000005,300.9,1.9666666666666663,52,101,33.400000000000006,41.7,11,6,0,14.099346405228758,22.8,4.243790849673203,-2.5,0,0,0,0.0,19,91,1265.0,8.267973856209151,257.5,1.6830065359477124,9.497385620915033,5.6,15.0,0,0,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Wheat | 2021 | May-Sep
4780,2021-22,2021,Tasmania,Wheat,9.303,69.983,7.522627109534558,test,4.649839666135804,-2.872787443398754,0.3639273368215884,0,May-Oct,5,10,5,184,-41.5,147.20000000000002,415.2000000000001,2.256521739130435,64,120,39.3,63.0,11,11,1,14.622282608695652,23.7,4.764673913043478,-2.5,0,0,0,0.0,19,98,1782.1,9.685326086956522,368.1,2.000543478260869,9.685326086956522,5.6,15.4,0,1,0,-42.0,147.0,15.319892088572184,14.437341281345912,1.157561262448629,1.272754192352295,17.5242600440979,27.409489495413645,48.72461764017741,44.0735958644322,18.88174152374268,17.479223796299525,4.0558447043101,0.9136606965746198,0.1800702561934788,0.0602812373212404,0.0343015901744364,0.0307970823986189,4.779020468393962,4.934431825365339,17.17782195409139,16.100309099469865,0.8448833227157593,0.0,Tasmania | Wheat | 2021 | May-Oct
4781,2021-22,2021,Victoria,Barley,870.238,2270.503,2.6090598204169435,test,2.05856701821682,-0.5504928022001234,0.3361143523082599,0,May-Jun,5,6,1,61,-36.5,143.5,106.2,1.7409836065573772,13,48,23.3,24.1,14,5,0,15.624590163934425,26.8,5.604918032786884,-1.6,1,0,0,0.0,3,21,514.3,8.431147540983606,79.2,1.298360655737705,10.096721311475411,6.9,13.5,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Barley | 2021 | May-Jun
4782,2021-22,2021,Victoria,Barley,870.238,2270.503,2.6090598204169435,test,2.05856701821682,-0.5504928022001234,0.3361143523082599,0,May-Jul,5,7,2,92,-36.5,143.5,171.7,1.8663043478260868,28,64,23.3,27.6,14,6,0,14.56195652173913,26.8,5.057608695652173,-1.6,1,0,0,0.0,7,41,764.6,8.310869565217391,113.0,1.2282608695652173,9.765217391304349,6.9,13.5,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Barley | 2021 | May-Jul
